,bias,factuality,owner,source,owner_type,transgender,trans,gender,lgbtq,sex,marriage,school,sunak,right,alberta,greece,say,time,ghey,brianna,policy,member,college,board,mother,senate,utah,student,youth,rally,initiative,new,state,surgery,jibe,girl,people,game,legal,japan,orthodox,country,proposed,survey,rishi,affirming,plan,leader,activist,vote,community,change,diversity,recognition,support,questioned,kentucky,shooter,remark,inclusion,equity,group
275,Lean Left,High Factuality,Glacier Media,https://www.sasktoday.ca/indigenous-news/poilievre-says-hes-opposed-to-using-puberty-blockers-to-treat-young-people-8221503?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23291600661833678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26266463660792466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Center,High Factuality,Bell Media,https://calgary.ctvnews.ca/calgary-students-join-walkout-to-protest-province-s-proposed-gender-policies-1.6759414?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.20845988861954196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751484555772,0.0,0.0,0.0,0.0,0.0,0.0,0.29104550635446064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115403693542605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Lean Left,High Factuality,Government of Canada,https://www.cbc.ca/news/canada/edmonton/alberta-transgender-policy-student-walkout-1.7107506?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.2010819094987999,0.0,0.0,0.0,0.0,0.0,0.0,0.2500757717114657,0.0,0.0,0.0,0.0,0.0,0.26541018135189803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28074459099233035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Lean Left,High Factuality,Corus Entertainment,https://globalnews.ca/news/10278269/alberta-class-walkout-gender-identity-policies/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.20471000396936492,0.0,0.0,0.0,0.2330762766620243,0.0,0.0,0.2545878560000529,0.0,0.0,0.0,0.0,0.0,0.27019894237865877,0.0,0.0,0.0,0.0,0.0,0.0,0.28581002875726463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3059362195262609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Lean Left,High Factuality,Glacier Media,https://www.coastreporter.net/alberta-news/teens-plan-class-walkout-on-wednesday-to-oppose-albertas-gender-identity-policies-8220650?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.20197631146351303,0.0,0.0,0.0,0.0,0.0,0.0,0.2511880958489447,0.0,0.0,0.0,0.0,0.0,0.26659071215274277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018507545544915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Lean Left,High Factuality,Glacier Media,https://www.sasktoday.ca/alberta-news/teens-plan-class-walkout-on-wednesday-to-oppose-albertas-gender-identity-policies-8220650?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.20197631146351303,0.0,0.0,0.0,0.0,0.0,0.0,0.2511880958489447,0.0,0.0,0.0,0.0,0.0,0.26659071215274277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018507545544915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Lean Left,High Factuality,,https://www.thereminder.ca/alberta-news/teens-plan-class-walkout-on-wednesday-to-oppose-albertas-gender-identity-policies-8220650?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.20197631146351303,0.0,0.0,0.0,0.0,0.0,0.0,0.2511880958489447,0.0,0.0,0.0,0.0,0.0,0.26659071215274277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018507545544915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Lean Left,High Factuality,Government of Canada,https://www.cbc.ca/news/canada/edmonton/alberta-promises-more-consultation-over-gender-policies-1.7107175?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.2061870398636702,0.0,0.0,0.0,0.0,0.0,0.0,0.25642477356282417,0.0,0.2593012796887516,0.0,0.0,0.0,0.2721484979878528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081436288802071
283,Lean Right,Mixed Factuality,Murdoch Family,https://nypost.com/2024/02/07/entertainment/pose-star-cecilia-gentili-dead-at-52-you-are-an-inspiration/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Left,Mixed Factuality,Roberts Family,https://www.huffpost.com/entry/cecilia-gentili-pose-actor-and-lgbtq-rights-advocate-dead_n_65c3c068e4b093b2e781e8c7?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.20841804560467656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Center,Mixed Factuality,Roberts Family,https://www.eonline.com/news/1394754/pose-actress-cecilia-gentili-dead-at-52?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Center,High Factuality,Penske Media Corporation,https://deadline.com/2024/02/cecilia-gentili-dead-pose-lgbtq-1235818448/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.22840052719038667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Center,Mixed Factuality,Murdoch Family,https://pagesix.com/2024/02/07/celebrity-news/pose-actress-cecilia-gentili-dead-at-52/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.18087869677916257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Lean Left,Mixed Factuality,,https://www.vulture.com/article/cecilia-gentili-dead-actress-author-activist.html?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Lean Left,High Factuality,Independent Media,https://apnews.com/article/south-dakota-transgender-settlement-lawsuit-apology-0af19e287d289554c338ae2bcfd2419f?utm_source=ground.news&utm_medium=referral,Independent,0.1787028685209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/Health/wireStory/south-dakota-apologized-pay-300k-transgender-advocates-106995631?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1787028685209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/ap-national/2024/02/06/south-dakota-has-apologized-and-must-pay-300k-to-transgender-advocates/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1787028685209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Lean Left,High Factuality,National Amusements,https://www.cbsnews.com/minnesota/news/south-dakota-has-apologized-and-must-pay-300k-to-transgender-advocates/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1787028685209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/state-watch/4453383-south-dakota-apologizes-to-transgender-advocacy-group-will-pay-300k-over-cancelled-contract/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1451843367913582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27177040282005593
294,Lean Right,High Factuality,Leon Cooperman,https://nationalpost.com/pmn/health-pmn/south-dakota-has-apologized-and-must-pay-300k-to-transgender-advocates?utm_source=ground.news&utm_medium=referral,Individual,0.1787028685209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,,,,https://pch24.pl/mon-rozwaza-przyjmowanie-w-szeregi-armii-osob-z-zaburzeniami-tozsamosci-plciowej/?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.169308869197552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24011830902125444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Lean Left,High Factuality,Independent Media,https://apnews.com/article/lgbtq-catholics-outreach-jesuits-pope-francis-8756a79c5fd0323cd019990f6655b749?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Lean Left,Mixed Factuality,Jeff Bezos,https://www.washingtonpost.com/national/2024/02/06/lgbtq-catholics-outreach-jesuits-pope-francis/2780ce02-c4f0-11ee-bbc9-9b5ca9b20779_story.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Center,High Factuality,,https://www.winnipegfreepress.com/arts-and-life/life/faith/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Lean Right,High Factuality,Leon Cooperman,https://nationalpost.com/pmn/news-pmn/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Right,Low Factuality,Falun Gong,https://www.theepochtimes.com/us/new-york-school-district-sued-for-treating-girl-as-boy-without-mothers-knowledge-5578207?utm_source=ground.news&utm_medium=referral,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.21165177789512715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556867876059467,0.0,0.0,0.0,0.0,0.0,0.0,0.2556867876059467,0.0,0.0,0.0,0.2636382881962888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/mom-sues-school-district-for-socially-transitioning-12-year-old-girl-without-parental-consent/ohstarstaff/2024/02/05/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.18950373195872156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2360501763663944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Lean Right,High Factuality,,https://thenationaldesk.com/news/americas-news-now/ny-school-district-socially-transitioned-student-without-parental-consent-lawsuit-says-new-york-state-education-department-nysed-skaneateles-syracuse-lgbt-transgender-gender-identity-crisis-in-the-classroom?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.20790994269326254,0.0,0.0,0.0,0.0,0.229646351557886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549497853282144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Right,Mixed Factuality," Christian Broadcasting System,",https://www2.cbn.com/news/us/mom-sues-ny-school-district-treating-12-year-old-daughter-boy-without-parental-consent?utm_source=ground.news&utm_medium=referral,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.17996969291393808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Lean Right,Mixed Factuality,,https://www.christianpost.com/news/mom-sues-new-york-school-district-for-treating-daughter-as-a-boy.html?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.22220724375390308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684383608927629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/01/31/exclusive-school-district-lied-mother-socially-transitioned-12-year-old-girl-without-parental-consent-lawsuit-claims/?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32178020912753624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/stage/2024/feb/06/plays-opening-in-london-susan-smith-blackburn-prize-april-de-angelis-rhianna-ilube?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23140523954798628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Right,Low Factuality,,https://www.westernjournal.com/former-wwe-superstar-left-mens-division-now-re-entering-ring-train-transgender/?utm_source=ground.news&utm_medium=referral,,0.13620003700290734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Right,Mixed Factuality,,https://www.outkick.com/analysis/caitlyn-jenner-riley-gaines-media-left-transgender?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/05/ex-therapist-hospital-require-misdiagnose-trouble-teens-trans/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.14663779062192303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/culture/2024/feb/05/flemish-film-awards-under-fire-after-men-win-most-prestigious-gender-neutral-categories?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.18110517218426428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Lean Right,Mixed Factuality,DPG Media,https://www.hln.be/film/verontwaardiging-troef-nadat-geen-enkele-vrouw-wint-op-de-ensors-moeten-genderneutrale-awards-herbekeken-worden~a71d02781/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.18152849231509738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,,,Government of Slovenia,https://www.rtvslo.si/kultura/film-in-tv/flamske-filmske-nagrade-na-udaru-ker-so-moski-zmagali-v-vseh-spolno-nevtralnih-kategorijah/697384?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.19592798223748442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
